"filename", "language", "Markdown", "JSON with Comments", "Skill", "JSON", "Ignore", "YAML", "Python", "CSV", "Log", "TypeScript", "TypeScript JSX", "PowerShell", "Shell Script", "MS SQL", "Docker", "JavaScript", "PostCSS", "JavaScript JSX", "XML", "comment", "blank", "total"
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 79
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\template.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 21
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\opportunities\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 34
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\about-animations.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 26, 196
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\components\HeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\components\ImpactSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\components\VisionSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\components\shared\ContentRow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 83
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\components\shared\ImpactCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\constants.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 137
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\about\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 74
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\_actions\signout.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\_components\admin-shell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 222
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\_components\admin-sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 189
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\[courseId]\_components\lesson-editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 607, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 655
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\[courseId]\lessons\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 103
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\[courseId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1007, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61, 1073
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\_components\courses-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 208
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 328
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\courses\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\inquiries\[inquiryId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 156
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\inquiries\_components\inquiries-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 198
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\inquiries\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 255
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\reports\[reportType]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 85
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\reports\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 122
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 71
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\subscriptions\[subscriptionId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 97
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\subscriptions\_components\subscriptions-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 165
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\subscriptions\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\users\[userId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 137
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\users\_components\users-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 230
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\admin\users\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\ai-search\ai-search.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469, 0, 0, 33, 68, 570
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\ai-search\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\ai-search\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 8
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\admin\[[...path]]\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 61, 435
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\admin\config\[key]\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 78
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\admin\storage-check\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 71
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\auth\[...all]\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\collect-phone\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 97
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\contact\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[[...path]]\route-handlers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 375
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[[...path]]\route.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 287
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[[...path]]\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[courseId]\certificate\eligibility\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[courseId]\certificate\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 113
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[courseId]\lessons\[lessonId]\progress\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 141
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\courses\[courseId]\progress\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\health\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\opportunities\[id]\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\upload\avatar\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 117
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\v1\courses\[courseId]\enroll\application\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\v1\courses\[courseId]\enroll\application\status\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\api\v1\courses\_application-route-helpers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 128
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\Field.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\ForgotPasswordForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 89
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\PhoneForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 79
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\ResetPasswordForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 187
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\SignoutButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\_components\VerifyEmailOtpForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 259
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\collect-phone\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\forgot-password\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\reset-password\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\signin\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\signin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\signup\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\signup\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 757
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\auth\verify-email\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\contact\_components\ContactForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 184
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\contact\contact.schema.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\contact\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\global-error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 713, 0, 0, 8, 103, 824
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\opportunity\[id]\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\opportunity\[id]\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\opportunity\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 68
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 58
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\profile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 682, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 724
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\scholar\[username]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 131
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\sentry-test\_components\sentry-test-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\sentry-test\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 35
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 506
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\HamburgerIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 71
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 132
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\MobileMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 125
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\PremiumHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\PremiumHeaderClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 490
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\PremiumMobileMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 203
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\admin\data-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 388
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\ai-search-page-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 199
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\ai-search-page-enhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 113
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\ai-search-sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 159
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\bot-avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\chat-header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\chat-input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\chat-message.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 86
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\ai-thinking-orb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 177
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\loading-state-overlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\search-button-loader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\shimmer-card-grid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\stage-timeline.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 201
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\loading\thinking-stage-indicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 96
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\mock-data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\opportunity-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 195
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\providers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\scholarship-card-enhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 188
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\scholarship-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 135
"c:\Users\dell\Documents\ScholarX\V2\web\src\components\ai-search\scholarship-modal-enhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 489
